categories,id_event,id_location,indirizzo,latitude,longitude,nome,num_events,data,ora_inizio,ora_fine
"Arredo,Living,Tecnologia",1196,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-15,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1196,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-16,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1196,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-17,10:00:00,18:00:00
"Arte,Living,Tecnologia",1210,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,10:00:00,21:00:00
"Arte,Living,Tecnologia",1210,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,10:00:00,21:00:00
"Arte,Living,Tecnologia",1210,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-14,10:00:00,21:00:00
"Arte,Living,Tecnologia",1210,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-15,10:00:00,21:00:00
"Arte,Living,Tecnologia",1210,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-16,10:00:00,21:00:00
"Arte,Living,Tecnologia",1210,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-17,10:00:00,18:00:00
"Giochi, giocattoli",1544,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,10:00:00,18:00:00
"Giochi, giocattoli",1544,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,10:00:00,18:00:00
"Giochi, giocattoli",1544,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,18:30:00,20:00:00
"Giochi, giocattoli",1544,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-14,10:00:00,18:00:00
"Giochi, giocattoli",1544,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-15,10:00:00,18:00:00
"Giochi, giocattoli",1544,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-16,10:00:00,18:00:00
"Giochi, giocattoli",1544,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-17,10:00:00,18:00:00
"Arredo,Living,Tecnologia",1410,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1410,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1410,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-14,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1410,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-15,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1410,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-16,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1410,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-17,10:00:00,18:00:00
"Giochi, giocattoli,Living,Product Design,Tecnologia",1361,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,10:00:00,21:00:00
"Giochi, giocattoli,Living,Product Design,Tecnologia",1361,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,10:00:00,21:00:00
"Giochi, giocattoli,Living,Product Design,Tecnologia",1361,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-14,10:00:00,21:00:00
"Giochi, giocattoli,Living,Product Design,Tecnologia",1361,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-15,10:00:00,21:00:00
"Giochi, giocattoli,Living,Product Design,Tecnologia",1361,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-16,10:00:00,21:00:00
"Giochi, giocattoli,Living,Product Design,Tecnologia",1361,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-17,10:00:00,18:00:00
"Installazioni,Product Design,Tecnologia",610,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,10:00:00,21:00:00
"Installazioni,Product Design,Tecnologia",610,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,10:00:00,21:00:00
"Installazioni,Product Design,Tecnologia",610,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-14,10:00:00,21:00:00
"Installazioni,Product Design,Tecnologia",610,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-15,10:00:00,21:00:00
"Installazioni,Product Design,Tecnologia",610,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-16,10:00:00,21:00:00
"Installazioni,Product Design,Tecnologia",610,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-17,10:00:00,18:00:00
"Arredo,Living,Materiali speciali,Tecnologia",1087,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,10:00:00,21:00:00
"Arredo,Living,Materiali speciali,Tecnologia",1087,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,10:00:00,21:00:00
"Arredo,Living,Materiali speciali,Tecnologia",1087,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-14,10:00:00,21:00:00
"Arredo,Living,Materiali speciali,Tecnologia",1087,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-15,10:00:00,21:00:00
"Arredo,Living,Materiali speciali,Tecnologia",1087,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-16,10:00:00,21:00:00
"Arredo,Living,Materiali speciali,Tecnologia",1087,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-17,10:00:00,18:00:00
Materiali speciali,1110,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,17:00:00,20:00:00
Materiali speciali,1110,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,18:30:00,20:00:00
Materiali speciali,1110,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,17:00:00,20:00:00
Materiali speciali,1110,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,18:00:00,21:00:00
Materiali speciali,1110,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-14,17:00:00,21:00:00
Materiali speciali,1110,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-15,17:00:00,20:00:00
Materiali speciali,1110,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-16,17:00:00,20:00:00
"Arredo,Living,Tecnologia",1089,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1089,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1089,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-14,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1089,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-15,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1089,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-16,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1089,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-17,10:00:00,18:00:00
"Arredo,Cucina,Living,Tecnologia",1413,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,10:00:00,21:00:00
"Arredo,Cucina,Living,Tecnologia",1413,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,10:00:00,21:00:00
"Arredo,Cucina,Living,Tecnologia",1413,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-14,10:00:00,21:00:00
"Arredo,Cucina,Living,Tecnologia",1413,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-15,10:00:00,21:00:00
"Arredo,Cucina,Living,Tecnologia",1413,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-16,10:00:00,21:00:00
"Arredo,Cucina,Living,Tecnologia",1413,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-17,10:00:00,18:00:00
"Arredo,Living,Tecnologia",1416,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1416,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1416,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-14,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1416,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-15,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1416,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-16,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1416,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-17,10:00:00,18:00:00
"Materiali speciali,Product Design,Tecnologia",1427,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,10:00:00,21:00:00
"Materiali speciali,Product Design,Tecnologia",1427,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,10:00:00,21:00:00
"Materiali speciali,Product Design,Tecnologia",1427,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-14,10:00:00,21:00:00
"Materiali speciali,Product Design,Tecnologia",1427,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-15,10:00:00,21:00:00
"Materiali speciali,Product Design,Tecnologia",1427,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-16,10:00:00,21:00:00
"Materiali speciali,Product Design,Tecnologia",1427,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-17,10:00:00,18:00:00
"Arredo,Living,Tecnologia",1527,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1527,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1527,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-14,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1527,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-15,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1527,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-16,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1527,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-17,10:00:00,18:00:00
,1434,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,10:00:00,21:00:00
,1434,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,10:00:00,21:00:00
,1434,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-14,10:00:00,21:00:00
,1434,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-15,10:00:00,21:00:00
,1434,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-16,10:00:00,21:00:00
,1434,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-17,10:00:00,18:00:00
Arte,1242,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,10:00:00,21:00:00
Arte,1242,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,10:00:00,21:00:00
Arte,1242,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-14,10:00:00,21:00:00
Arte,1242,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-15,10:00:00,21:00:00
Arte,1242,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-16,10:00:00,21:00:00
Arte,1242,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-17,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1530,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1530,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1530,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-14,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1530,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-15,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1530,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-16,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1530,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-17,10:00:00,18:00:00
"Arredo,Installazioni,Living,Party,Product Design",868,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,18:00:00,21:00:00
"Arredo,Installazioni,Living,Party,Product Design",868,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,18:00:00,21:00:00
"Arredo,Installazioni,Living,Party,Product Design",868,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-14,18:00:00,21:00:00
"Arredo,Installazioni,Living,Party,Product Design",868,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-15,18:00:00,21:00:00
"Arredo,Installazioni,Living,Party,Product Design",868,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-16,18:00:00,21:00:00
"Arredo,Installazioni,Living,Party,Product Design",868,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-17,18:00:00,21:00:00
"Arredo,Living,Tecnologia",1486,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1486,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1486,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-14,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1486,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-15,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1486,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-16,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1486,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-17,10:00:00,18:00:00
"Arredo,Arte,Moda,Living",1352,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,10:00:00,21:00:00
"Arredo,Arte,Moda,Living",1352,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,10:00:00,21:00:00
"Arredo,Arte,Moda,Living",1352,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-14,10:00:00,21:00:00
"Arredo,Arte,Moda,Living",1352,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-15,10:00:00,21:00:00
"Arredo,Arte,Moda,Living",1352,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-16,10:00:00,21:00:00
"Arredo,Arte,Moda,Living",1352,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-17,10:00:00,18:00:00
Grafica,1380,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,10:00:00,21:00:00
Grafica,1380,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,10:00:00,21:00:00
Grafica,1380,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-14,10:00:00,21:00:00
Grafica,1380,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-15,10:00:00,21:00:00
Grafica,1380,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-16,10:00:00,21:00:00
Grafica,1380,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-17,10:00:00,18:00:00
"Living,Product Design,Tecnologia",1488,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,10:00:00,21:00:00
"Living,Product Design,Tecnologia",1488,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,10:00:00,21:00:00
"Living,Product Design,Tecnologia",1488,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-14,10:00:00,21:00:00
"Living,Product Design,Tecnologia",1488,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-15,10:00:00,21:00:00
"Living,Product Design,Tecnologia",1488,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-16,10:00:00,21:00:00
"Living,Product Design,Tecnologia",1488,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-17,10:00:00,18:00:00
"Arredo,Illuminazione,Living",1491,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,10:00:00,21:00:00
"Arredo,Illuminazione,Living",1491,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,10:00:00,21:00:00
"Arredo,Illuminazione,Living",1491,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-14,10:00:00,21:00:00
"Arredo,Illuminazione,Living",1491,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-15,10:00:00,21:00:00
"Arredo,Illuminazione,Living",1491,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-16,10:00:00,21:00:00
"Arredo,Illuminazione,Living",1491,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-17,10:00:00,18:00:00
"Arredo,Living,Tecnologia",1232,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1232,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1232,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-14,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1232,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-15,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1232,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-16,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1232,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-17,10:00:00,18:00:00
"Arredo,Living,Tecnologia",1231,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1231,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1231,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-14,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1231,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-15,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1231,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-16,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1231,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-17,10:00:00,18:00:00
"Architettura,Arredo,Living,Materiali speciali,Tecnologia",1074,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,10:00:00,21:00:00
"Architettura,Arredo,Living,Materiali speciali,Tecnologia",1074,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,10:00:00,21:00:00
"Architettura,Arredo,Living,Materiali speciali,Tecnologia",1074,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-14,10:00:00,21:00:00
"Architettura,Arredo,Living,Materiali speciali,Tecnologia",1074,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-15,10:00:00,21:00:00
"Architettura,Arredo,Living,Materiali speciali,Tecnologia",1074,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-16,10:00:00,21:00:00
"Architettura,Arredo,Living,Materiali speciali,Tecnologia",1074,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-17,10:00:00,18:00:00
"Arredo,Living",1389,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,10:00:00,21:00:00
"Arredo,Living",1389,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,10:00:00,21:00:00
"Arredo,Living",1389,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-14,10:00:00,21:00:00
"Arredo,Living",1389,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-15,10:00:00,21:00:00
"Arredo,Living",1389,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-16,10:00:00,21:00:00
"Arredo,Living",1389,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-17,10:00:00,18:00:00
"Arredo,Living,Tecnologia",1207,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1207,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-13,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1207,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-14,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1207,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-15,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1207,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-16,10:00:00,21:00:00
"Arredo,Living,Tecnologia",1207,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-17,10:00:00,18:00:00
"Arredo,Living,Tecnologia",1387,3498,"via Tortona, 27",45.451764700000005,9.163286900000001,Superstudio Più | SuperDesign Show,63,2016-04-12,10:00:00,21:00:00
